12.52111,-69.968338,371,3
33.93911,67.709953,14,3
-11.202692,17.873887,58,3
41.153332,20.168331,88,3
42.506285,1.521801,258,3
33.82367,-117.960126,215,3
23.424076,53.847818,1026,3
-38.416097,-63.616672,210,3
40.069099,45.038189,85,3
17.060816,-61.796428,238,3
-25.274398,133.775136,677,3
47.516231,14.550072,303,3
40.143105,47.576927,174,3
-3.373056,29.918886,3,3
50.503887,4.469936,367,3
9.30769,2.315834,28,3
12.238333,-1.561593,8,3
23.684994,90.356331,21,3
42.733883,25.48583,259,3
26.0667,50.5577,1033,3
25.03428,-77.39628,279,3
43.915886,17.679076,275,3
53.709807,27.953389,296,3
17.189877,-88.49765,63,3
32.3078,-64.7505,390,3
-16.290154,-63.588653,86,3
-14.235004,-51.92528,115,3
13.193887,-59.543198,199,3
4.535277,114.727669,974,3
27.514162,90.433601,58,3
-22.328474,24.684866,144,3
6.611111,20.939444,4,3
56.130366,-106.346771,666,3
54.5259614,15.2551187,272,3
46.818188,8.227512,191,3
-35.675147,-71.542969,207,3
35.86166,104.195397,333,3
7.539989,-5.54708,23,3
7.369722,12.354722,15,3
-4.038333,21.758664,4,3
-0.228021,15.827659,29,3
4.570868,-74.297333,78,3
-11.6455,43.3333,10,3
16.5388,-23.0418,42,3
9.748917,-83.753428,73,3
21.521757,-77.781167,135,3
35.126413,33.429859,232,3
49.817492,15.472962,404,3
51.165691,10.451526,392,3
11.825138,42.590275,36,3
15.414999,-61.370976,83,3
56.26392,9.501785,262,3
18.735693,-70.162651,92,3
28.033886,1.659626,165,3
-1.831239,-78.183406,123,3
26.820553,30.802498,98,3
40.463667,-3.74922,222,3
58.595272,25.0136071,654,3
9.145,40.489673,6,3
61.92411,25.7481511,382,3
-17.713371,178.065032,59,3
46.227638,2.213749,202,3
61.892635,-6.9118061,539,3
7.425554,150.550812,65,3
-0.803689,11.609444,123,3
55.378051,-3.435973,287,3
32.1656221,-82.9000751,107,3
7.946527,-1.023194,25,3
36.140751,-5.353585,684,3
9.945587,-9.696645,10,3
13.443182,-15.310139,13,3
11.803749,-15.180413,8,3
1.650801,10.267895,209,3
39.074208,21.824312,273,3
12.1165,-61.679,101,3
71.706936,-42.604303,397,3
15.783471,-90.230759,52,3
4.860416,-58.93018,117,3
22.396428,114.109497,282,3
15.199999,-86.241905,48,3
45.1,15.2000001,176,3
18.971187,-72.285215,13,3
47.162494,19.5033041,189,3
-0.789275,113.921327,81,3
20.593684,78.96288,77,3
53.1423672,-7.6920536,326,3
32.427908,53.688046,365,3
33.223191,43.679291,213,3
64.963051,-19.020835,268,3
31.046051,34.851612,347,3
41.87194,12.56738,233,3
18.109581,-77.297508,115,3
30.585164,36.238414,133,3
36.204824,138.252924,421,3
48.019573,66.923684,633,3
-0.023559,37.906193,15,3
41.20438,74.766098,73,3
12.565679,104.990963,20,3
-3.370417,-168.734039,26,3
35.907757,127.766922,510,3
29.31166,47.481766,1111,3
19.85627,102.495496,14,3
33.854721,35.862285,190,3
6.428055,-9.429499,10,3
26.3351,17.228331,405,3
47.166,9.555373,53,3
55.169438,23.881275,194,3
49.815273,6.129583,765,3
56.879635,24.603189,155,3
22.198745,113.543873,97,3
31.791702,-7.09262,78,3
47.411631,28.369885,62,3
-18.766947,46.869107,7,3
3.202778,73.22068,145,3
29.2985278,42.5509603,272,3
23.634501,-102.552784,171,3
36.958014,-94.793619,171,3
41.608635,21.745275,160,3
17.570692,-3.996166,5,3
35.937496,14.375416,243,3
21.916221,95.955974,19,3
46.862496,103.846656,315,3
-18.665695,35.529562,15,3
21.00789,-10.940835,30,3
-20.348404,57.552152,149,3
-13.254308,34.301525,4,3
4.210484,101.975766,354,3
-22.95764,18.49041,71,3
-20.904305,165.618042,705,3
17.607789,8.081666,6,3
9.081999,8.675277,25,3
12.865416,-85.207229,37,3
52.132633,5.291266,437,3
60.472024,8.468946,409,3
28.394857,84.124008,13,3
-0.522778,166.931503,178,3
-40.900557,174.885971,339,3
21.4735329,55.975413,680,3
30.375321,69.345116,40,3
8.537981,-80.782127,100,3
-9.189967,-75.015152,89,3
12.879721,121.774017,47,3
7.51498,134.58252,544,3
40.339852,127.510093,72,3
39.399872,-8.224454,192,3
-23.442503,-58.443832,39,3
25.354826,51.183884,2000,3
45.943161,24.96676,156,3
61.52401,105.318756,523,3
-1.940278,29.873888,4,3
23.885942,45.079162,860,3
14.497401,-14.452362,28,3
1.352083,103.819836,454,3
-9.64571,160.156194,16,3
5.152149,46.199616,3,3
44.016521,21.005859,233,3
0.18636,6.613081,27,3
3.919305,-56.027783,161,3
48.669026,19.699024,250,3
46.151241,14.995463,274,3
60.128161,18.643501,198,3
-26.522503,31.465866,42,3
15.454166,18.732207,3,3
8.619543,0.824782,17,3
15.870032,100.992541,204,3
38.861034,71.276093,28,3
38.969719,59.556278,552,3
-21.178986,-175.198242,51,3
33.886917,9.537499,115,3
38.963745,35.243322,199,3
-7.109535,177.64933,45,3
-6.369028,34.888822,11,3
1.373333,32.290275,7,3
48.379433,31.1655799,222,3
-32.522779,-55.765835,88,3
37.09024,-95.712891,727,3
41.377491,64.585262,152,3
14.058324,108.277199,80,3
-15.376706,166.959158,27,3
-30.559482,22.937506,396,3
-13.133897,27.849332,14,3
-19.015438,29.154857,35,3
