38.963745 , 35.243322 ,
-7.109534999999999 , 177.64933 ,
-6.369028 , 34.888822 ,
1.373333 , 32.290275 ,
48.379433 , 31.1655799 ,
-32.522779 , -55.765835 ,
37.09024 , -95.712891 ,
41.377491 , 64.585262 ,
14.058324 , 108.277199 ,
-15.376706 , 166.959158 ,
42.6026359 , 20.902977 ,
-30.559482 , 22.937506 ,
-13.133897 , 27.849332 ,
-19.015438 , 29.154857 ,
